raceId,year,circuitId,driverId,Results_position,DidWin,Results_desc,Qualifying_position,surname,name,status
191,1998,1,14,2,No,Second,2,Coulthard,Albert Park Grand Prix Circuit,Finished
191,1998,1,30,,No,,3,Schumacher,Albert Park Grand Prix Circuit,Engine
191,1998,1,35,5,No,,4,Villeneuve,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,65,6,No,,5,Herbert,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,49,3,No,Third,6,Frentzen,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,21,,No,,7,Fisichella,Albert Park Grand Prix Circuit,Broken wing
191,1998,1,56,4,No,,8,Irvine,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,23,,No,,9,Schumacher,Albert Park Grand Prix Circuit,Collision
191,1998,1,71,8,No,,10,Hill,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,25,7,No,,11,Wurz,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,55,,No,,12,Alesi,Albert Park Grand Prix Circuit,Engine
191,1998,1,68,,No,,13,Takagi,Albert Park Grand Prix Circuit,Spun off
191,1998,1,22,,No,,14,Barrichello,Albert Park Grand Prix Circuit,Gearbox
191,1998,1,15,,No,,15,Trulli,Albert Park Grand Prix Circuit,Gearbox
191,1998,1,63,,No,,16,Salo,Albert Park Grand Prix Circuit,Gearbox
191,1998,1,74,,No,,17,Tuero,Albert Park Grand Prix Circuit,Engine
191,1998,1,76,,No,,18,Magnussen,Albert Park Grand Prix Circuit,Collision
191,1998,1,73,,No,,19,Rosset,Albert Park Grand Prix Circuit,Gearbox
191,1998,1,64,,No,,20,Diniz,Albert Park Grand Prix Circuit,Gearbox
191,1998,1,44,9,No,,21,Panis,Albert Park Grand Prix Circuit,+1 Lap
191,1998,1,75,,No,,22,Nakano,Albert Park Grand Prix Circuit,Halfshaft
192,1998,18,57,1,Yes,First,1,HÃ_kkinen,AutÃ_dromo JosÃ© Carlos Pace,Finished
192,1998,18,14,2,No,Second,2,Coulthard,AutÃ_dromo JosÃ© Carlos Pace,Finished
192,1998,18,49,5,No,,3,Frentzen,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
192,1998,18,30,3,No,Third,4,Schumacher,AutÃ_dromo JosÃ© Carlos Pace,Finished
192,1998,18,25,4,No,,5,Wurz,AutÃ_dromo JosÃ© Carlos Pace,Finished
192,1998,18,56,8,No,,6,Irvine,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
192,1998,18,21,6,No,,7,Fisichella,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
192,1998,18,23,,No,,8,Schumacher,AutÃ_dromo JosÃ© Carlos Pace,Spun off
192,1998,18,44,,No,,9,Panis,AutÃ_dromo JosÃ© Carlos Pace,Engine
192,1998,18,35,7,No,,10,Villeneuve,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
192,1998,18,71,,No,,11,Hill,AutÃ_dromo JosÃ© Carlos Pace,Disqualified
192,1998,18,15,,No,,12,Trulli,AutÃ_dromo JosÃ© Carlos Pace,Fuel pump
192,1998,18,22,,No,,13,Barrichello,AutÃ_dromo JosÃ© Carlos Pace,Gearbox
192,1998,18,65,11,No,,14,Herbert,AutÃ_dromo JosÃ© Carlos Pace,Injury
192,1998,18,55,9,No,,15,Alesi,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
192,1998,18,76,10,No,,16,Magnussen,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
192,1998,18,68,,No,,17,Takagi,AutÃ_dromo JosÃ© Carlos Pace,Engine
192,1998,18,75,,No,,18,Nakano,AutÃ_dromo JosÃ© Carlos Pace,Spun off
192,1998,18,74,,No,,19,Tuero,AutÃ_dromo JosÃ© Carlos Pace,Throttle
192,1998,18,63,,No,,20,Salo,AutÃ_dromo JosÃ© Carlos Pace,Engine
192,1998,18,73,,No,,21,Rosset,AutÃ_dromo JosÃ© Carlos Pace,Gearbox
192,1998,18,64,,No,,22,Diniz,AutÃ_dromo JosÃ© Carlos Pace,Gearbox
193,1998,25,14,6,No,,1,Coulthard,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,30,1,Yes,First,2,Schumacher,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,57,2,No,Second,3,HÃ_kkinen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,56,3,No,Third,4,Irvine,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,23,,No,,5,Schumacher,AutÃ_dromo Juan y Oscar GÃ¡lvez,Suspension
193,1998,25,49,9,No,,6,Frentzen,AutÃ_dromo Juan y Oscar GÃ¡lvez,+1 Lap
193,1998,25,35,,No,,7,Villeneuve,AutÃ_dromo Juan y Oscar GÃ¡lvez,Collision
193,1998,25,25,4,No,,8,Wurz,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,71,8,No,,9,Hill,AutÃ_dromo Juan y Oscar GÃ¡lvez,+1 Lap
193,1998,25,21,7,No,,10,Fisichella,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,55,5,No,,11,Alesi,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
193,1998,25,65,,No,,12,Herbert,AutÃ_dromo Juan y Oscar GÃ¡lvez,Collision
193,1998,25,68,12,No,,13,Takagi,AutÃ_dromo Juan y Oscar GÃ¡lvez,+2 Laps
193,1998,25,22,10,No,,14,Barrichello,AutÃ_dromo Juan y Oscar GÃ¡lvez,+2 Laps
193,1998,25,44,15,No,,15,Panis,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
193,1998,25,15,11,No,,16,Trulli,AutÃ_dromo Juan y Oscar GÃ¡lvez,+2 Laps
193,1998,25,63,,No,,17,Salo,AutÃ_dromo Juan y Oscar GÃ¡lvez,Gearbox
193,1998,25,64,,No,,18,Diniz,AutÃ_dromo Juan y Oscar GÃ¡lvez,Gearbox
193,1998,25,75,13,No,,19,Nakano,AutÃ_dromo Juan y Oscar GÃ¡lvez,+3 Laps
193,1998,25,74,,No,,20,Tuero,AutÃ_dromo Juan y Oscar GÃ¡lvez,Spun off
193,1998,25,73,14,No,,21,Rosset,AutÃ_dromo Juan y Oscar GÃ¡lvez,+4 Laps
193,1998,25,76,,No,,22,Magnussen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Transmission
199,1998,9,57,2,No,Second,1,HÃ_kkinen,Silverstone Circuit,Finished
199,1998,9,30,1,Yes,First,2,Schumacher,Silverstone Circuit,Finished
199,1998,9,35,7,No,,3,Villeneuve,Silverstone Circuit,+1 Lap
199,1998,9,14,,No,,4,Coulthard,Silverstone Circuit,Spun off
199,1998,9,56,3,No,Third,5,Irvine,Silverstone Circuit,Finished
199,1998,9,49,,No,,6,Frentzen,Silverstone Circuit,Spun off
199,1998,9,71,,No,,7,Hill,Silverstone Circuit,Spun off
199,1998,9,55,,No,,8,Alesi,Silverstone Circuit,Electrical
199,1998,9,65,,No,,9,Herbert,Silverstone Circuit,Spun off
199,1998,9,21,5,No,,10,Fisichella,Silverstone Circuit,+1 Lap
199,1998,9,25,4,No,,11,Wurz,Silverstone Circuit,+1 Lap
199,1998,9,64,,No,,12,Diniz,Silverstone Circuit,Spun off
199,1998,9,63,,No,,13,Salo,Silverstone Circuit,Throttle
199,1998,9,15,,No,,14,Trulli,Silverstone Circuit,Spun off
199,1998,9,50,,No,,15,Verstappen,Silverstone Circuit,Engine
199,1998,9,22,,No,,16,Barrichello,Silverstone Circuit,Spun off
199,1998,9,68,9,No,,17,Takagi,Silverstone Circuit,+4 Laps
199,1998,9,74,,No,,18,Tuero,Silverstone Circuit,Spun off
199,1998,9,75,8,No,,19,Nakano,Silverstone Circuit,+2 Laps
199,1998,9,73,,No,,20,Rosset,Silverstone Circuit,Spun off
199,1998,9,23,6,No,,21,Schumacher,Silverstone Circuit,+1 Lap
199,1998,9,44,,No,,22,Panis,Silverstone Circuit,Spun off
200,1998,23,21,,No,,1,Fisichella,A1-Ring,Collision
200,1998,23,55,,No,,2,Alesi,A1-Ring,Collision
200,1998,23,57,1,Yes,First,3,HÃ_kkinen,A1-Ring,Finished
200,1998,23,30,3,No,Third,4,Schumacher,A1-Ring,Finished
200,1998,23,22,,No,,5,Barrichello,A1-Ring,Brakes
200,1998,23,63,,No,,6,Salo,A1-Ring,Collision
200,1998,23,49,,No,,7,Frentzen,A1-Ring,Engine
200,1998,23,56,4,No,,8,Irvine,A1-Ring,Finished
200,1998,23,23,5,No,,9,Schumacher,A1-Ring,Finished
200,1998,23,44,,No,,10,Panis,A1-Ring,Clutch
200,1998,23,35,6,No,,11,Villeneuve,A1-Ring,Finished
200,1998,23,50,,No,,12,Verstappen,A1-Ring,Engine
200,1998,23,64,,No,,13,Diniz,A1-Ring,Collision
200,1998,23,14,2,No,Second,14,Coulthard,A1-Ring,Finished
200,1998,23,71,7,No,,15,Hill,A1-Ring,Finished
200,1998,23,15,10,No,,16,Trulli,A1-Ring,+1 Lap
200,1998,23,25,9,No,,17,Wurz,A1-Ring,+1 Lap
200,1998,23,65,8,No,,18,Herbert,A1-Ring,+1 Lap
200,1998,23,74,,No,,19,Tuero,A1-Ring,Spun off
200,1998,23,68,,No,,20,Takagi,A1-Ring,Collision
200,1998,23,75,11,No,,21,Nakano,A1-Ring,+1 Lap
200,1998,23,73,12,No,,22,Rosset,A1-Ring,+2 Laps
201,1998,10,57,1,Yes,First,1,HÃ_kkinen,Hockenheimring,Finished
201,1998,10,14,2,No,Second,2,Coulthard,Hockenheimring,Finished
201,1998,10,35,3,No,Third,3,Villeneuve,Hockenheimring,Finished
201,1998,10,23,6,No,,4,Schumacher,Hockenheimring,Finished
201,1998,10,71,4,No,,5,Hill,Hockenheimring,Finished
201,1998,10,56,8,No,,6,Irvine,Hockenheimring,Finished
201,1998,10,25,11,No,,7,Wurz,Hockenheimring,Finished
201,1998,10,21,7,No,,8,Fisichella,Hockenheimring,Finished
201,1998,10,30,5,No,,9,Schumacher,Hockenheimring,Finished
201,1998,10,49,9,No,,10,Frentzen,Hockenheimring,Finished
201,1998,10,55,10,No,,11,Alesi,Hockenheimring,Finished
201,1998,10,65,,No,,12,Herbert,Hockenheimring,Gearbox
201,1998,10,22,,No,,13,Barrichello,Hockenheimring,Gearbox
201,1998,10,15,12,No,,14,Trulli,Hockenheimring,+1 Lap
201,1998,10,68,13,No,,15,Takagi,Hockenheimring,+1 Lap
201,1998,10,44,15,No,,16,Panis,Hockenheimring,+1 Lap
201,1998,10,63,14,No,,17,Salo,Hockenheimring,+1 Lap
201,1998,10,64,,No,,18,Diniz,Hockenheimring,Throttle
201,1998,10,50,,No,,19,Verstappen,Hockenheimring,Gearbox
201,1998,10,75,,No,,20,Nakano,Hockenheimring,Gearbox
201,1998,10,74,16,No,,21,Tuero,Hockenheimring,+2 Laps
203,1998,13,57,,No,,1,HÃ_kkinen,Circuit de Spa-Francorchamps,Collision
203,1998,13,14,7,No,,2,Coulthard,Circuit de Spa-Francorchamps,+5 Laps
203,1998,13,71,1,Yes,First,3,Hill,Circuit de Spa-Francorchamps,Finished
203,1998,13,30,,No,,4,Schumacher,Circuit de Spa-Francorchamps,Collision
203,1998,13,56,,No,,5,Irvine,Circuit de Spa-Francorchamps,Spun off
203,1998,13,35,,No,,6,Villeneuve,Circuit de Spa-Francorchamps,Spun off
203,1998,13,21,,No,,7,Fisichella,Circuit de Spa-Francorchamps,Collision
203,1998,13,23,2,No,Second,8,Schumacher,Circuit de Spa-Francorchamps,Finished
203,1998,13,49,4,No,,9,Frentzen,Circuit de Spa-Francorchamps,Finished
203,1998,13,55,3,No,Third,10,Alesi,Circuit de Spa-Francorchamps,Finished
203,1998,13,25,,No,,11,Wurz,Circuit de Spa-Francorchamps,Collision
203,1998,13,65,,No,,12,Herbert,Circuit de Spa-Francorchamps,Collision
203,1998,13,15,6,No,,13,Trulli,Circuit de Spa-Francorchamps,+2 Laps
203,1998,13,22,,No,,14,Barrichello,Circuit de Spa-Francorchamps,Collision
203,1998,13,44,,No,,15,Panis,Circuit de Spa-Francorchamps,Collision
203,1998,13,64,5,No,,16,Diniz,Circuit de Spa-Francorchamps,Finished
203,1998,13,50,,No,,17,Verstappen,Circuit de Spa-Francorchamps,Engine
203,1998,13,63,,No,,18,Salo,Circuit de Spa-Francorchamps,Collision
203,1998,13,68,,No,,19,Takagi,Circuit de Spa-Francorchamps,Spun off
203,1998,13,73,,No,,20,Rosset,Circuit de Spa-Francorchamps,Collision
203,1998,13,75,8,No,,21,Nakano,Circuit de Spa-Francorchamps,+5 Laps
203,1998,13,74,,No,,22,Tuero,Circuit de Spa-Francorchamps,Gearbox
207,1997,1,35,,No,,1,Villeneuve,Albert Park Grand Prix Circuit,Collision
207,1997,1,49,8,No,,2,Frentzen,Albert Park Grand Prix Circuit,Brakes
207,1997,1,30,2,No,Second,3,Schumacher,Albert Park Grand Prix Circuit,Finished
207,1997,1,14,1,Yes,First,4,Coulthard,Albert Park Grand Prix Circuit,Finished
207,1997,1,56,,No,,5,Irvine,Albert Park Grand Prix Circuit,Collision
207,1997,1,57,3,No,Third,6,HÃ_kkinen,Albert Park Grand Prix Circuit,Finished
207,1997,1,65,,No,,7,Herbert,Albert Park Grand Prix Circuit,Collision
207,1997,1,55,,No,,8,Alesi,Albert Park Grand Prix Circuit,Fuel
207,1997,1,44,5,No,,9,Panis,Albert Park Grand Prix Circuit,Finished
207,1997,1,77,4,No,,10,Berger,Albert Park Grand Prix Circuit,Finished
207,1997,1,22,,No,,11,Barrichello,Albert Park Grand Prix Circuit,Engine
207,1997,1,23,,No,,12,Schumacher,Albert Park Grand Prix Circuit,Gearbox
207,1997,1,78,6,No,,13,Larini,Albert Park Grand Prix Circuit,Finished
207,1997,1,21,,No,,14,Fisichella,Albert Park Grand Prix Circuit,Spun off
207,1997,1,79,,No,,15,Katayama,Albert Park Grand Prix Circuit,Electrical
207,1997,1,75,7,No,,16,Nakano,Albert Park Grand Prix Circuit,+2 Laps
207,1997,1,15,9,No,,17,Trulli,Albert Park Grand Prix Circuit,+3 Laps
207,1997,1,63,,No,,18,Salo,Albert Park Grand Prix Circuit,Engine
207,1997,1,76,,No,,19,Magnussen,Albert Park Grand Prix Circuit,Suspension
207,1997,1,71,,No,,20,Hill,Albert Park Grand Prix Circuit,Throttle
207,1997,1,50,,No,,21,Verstappen,Albert Park Grand Prix Circuit,Spun off
207,1997,1,64,10,No,,22,Diniz,Albert Park Grand Prix Circuit,+4 Laps
208,1997,18,35,1,Yes,First,1,Villeneuve,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,30,5,No,,2,Schumacher,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,77,2,No,Second,3,Berger,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,57,4,No,,4,HÃ_kkinen,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,44,3,No,Third,5,Panis,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,55,6,No,,6,Alesi,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,21,8,No,,7,Fisichella,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,49,9,No,,8,Frentzen,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,71,17,No,,9,Hill,AutÃ_dromo JosÃ© Carlos Pace,Engine
208,1997,18,23,,No,,10,Schumacher,AutÃ_dromo JosÃ© Carlos Pace,Electrical
208,1997,18,22,,No,,11,Barrichello,AutÃ_dromo JosÃ© Carlos Pace,Suspension
208,1997,18,14,10,No,,12,Coulthard,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
208,1997,18,65,7,No,,13,Herbert,AutÃ_dromo JosÃ© Carlos Pace,Finished
208,1997,18,56,16,No,,14,Irvine,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
208,1997,18,75,14,No,,15,Nakano,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
208,1997,18,64,,No,,16,Diniz,AutÃ_dromo JosÃ© Carlos Pace,Suspension
208,1997,18,15,12,No,,17,Trulli,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
208,1997,18,79,18,No,,18,Katayama,AutÃ_dromo JosÃ© Carlos Pace,+5 Laps
208,1997,18,78,11,No,,19,Larini,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
208,1997,18,76,,No,,20,Magnussen,AutÃ_dromo JosÃ© Carlos Pace,Accident
208,1997,18,50,15,No,,21,Verstappen,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
208,1997,18,63,13,No,,22,Salo,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
209,1997,25,35,1,Yes,First,1,Villeneuve,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,49,,No,,2,Frentzen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Clutch
209,1997,25,44,,No,,3,Panis,AutÃ_dromo Juan y Oscar GÃ¡lvez,Electrical
209,1997,25,30,,No,,4,Schumacher,AutÃ_dromo Juan y Oscar GÃ¡lvez,Collision
209,1997,25,22,,No,,5,Barrichello,AutÃ_dromo Juan y Oscar GÃ¡lvez,Hydraulics
209,1997,25,23,3,No,Third,6,Schumacher,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,56,2,No,Second,7,Irvine,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,65,4,No,,8,Herbert,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,21,,No,,9,Fisichella,AutÃ_dromo Juan y Oscar GÃ¡lvez,Collision
209,1997,25,14,,No,,10,Coulthard,AutÃ_dromo Juan y Oscar GÃ¡lvez,Collision
209,1997,25,55,7,No,,11,Alesi,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,77,6,No,,12,Berger,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,71,,No,,13,Hill,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
209,1997,25,78,,No,,14,Larini,AutÃ_dromo Juan y Oscar GÃ¡lvez,Spun off
209,1997,25,76,10,No,,15,Magnussen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
209,1997,25,50,,No,,16,Verstappen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
209,1997,25,57,5,No,,17,HÃ_kkinen,AutÃ_dromo Juan y Oscar GÃ¡lvez,Finished
209,1997,25,15,9,No,,18,Trulli,AutÃ_dromo Juan y Oscar GÃ¡lvez,+1 Lap
209,1997,25,63,8,No,,19,Salo,AutÃ_dromo Juan y Oscar GÃ¡lvez,+1 Lap
209,1997,25,75,,No,,20,Nakano,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
209,1997,25,79,,No,,21,Katayama,AutÃ_dromo Juan y Oscar GÃ¡lvez,Spun off
209,1997,25,64,,No,,22,Diniz,AutÃ_dromo Juan y Oscar GÃ¡lvez,Engine
210,1997,21,35,,No,,1,Villeneuve,Autodromo Enzo e Dino Ferrari,Gearbox
210,1997,21,49,1,Yes,First,2,Frentzen,Autodromo Enzo e Dino Ferrari,Finished
210,1997,21,30,2,No,Second,3,Schumacher,Autodromo Enzo e Dino Ferrari,Finished
210,1997,21,44,8,No,,4,Panis,Autodromo Enzo e Dino Ferrari,+1 Lap
210,1997,21,23,,No,,5,Schumacher,Autodromo Enzo e Dino Ferrari,Transmission
210,1997,21,21,4,No,,6,Fisichella,Autodromo Enzo e Dino Ferrari,Finished
210,1997,21,65,,No,,7,Herbert,Autodromo Enzo e Dino Ferrari,Electrical
210,1997,21,57,6,No,,8,HÃ_kkinen,Autodromo Enzo e Dino Ferrari,+1 Lap
210,1997,21,56,3,No,Third,9,Irvine,Autodromo Enzo e Dino Ferrari,Finished
210,1997,21,14,,No,,10,Coulthard,Autodromo Enzo e Dino Ferrari,Engine
210,1997,21,77,,No,,11,Berger,Autodromo Enzo e Dino Ferrari,Spun off
210,1997,21,78,7,No,,12,Larini,Autodromo Enzo e Dino Ferrari,+1 Lap
210,1997,21,22,,No,,13,Barrichello,Autodromo Enzo e Dino Ferrari,Engine
210,1997,21,55,5,No,,14,Alesi,Autodromo Enzo e Dino Ferrari,+1 Lap
210,1997,21,71,,No,,15,Hill,Autodromo Enzo e Dino Ferrari,Collision
210,1997,21,76,,No,,16,Magnussen,Autodromo Enzo e Dino Ferrari,Spun off
210,1997,21,64,,No,,17,Diniz,Autodromo Enzo e Dino Ferrari,Gearbox
210,1997,21,75,,No,,18,Nakano,Autodromo Enzo e Dino Ferrari,Collision
210,1997,21,63,9,No,,19,Salo,Autodromo Enzo e Dino Ferrari,+2 Laps
210,1997,21,15,,No,,20,Trulli,Autodromo Enzo e Dino Ferrari,Gearbox
210,1997,21,50,10,No,,21,Verstappen,Autodromo Enzo e Dino Ferrari,+2 Laps
210,1997,21,79,11,No,,22,Katayama,Autodromo Enzo e Dino Ferrari,+3 Laps
211,1997,6,49,,No,,1,Frentzen,Circuit de Monaco,Spun off
211,1997,6,30,1,Yes,First,2,Schumacher,Circuit de Monaco,Finished
211,1997,6,35,,No,,3,Villeneuve,Circuit de Monaco,Spun off
211,1997,6,21,6,No,,4,Fisichella,Circuit de Monaco,+1 Lap
211,1997,6,14,,No,,5,Coulthard,Circuit de Monaco,Spun off
211,1997,6,23,,No,,6,Schumacher,Circuit de Monaco,Spun off
211,1997,6,65,,No,,7,Herbert,Circuit de Monaco,Spun off
211,1997,6,57,,No,,8,HÃ_kkinen,Circuit de Monaco,Collision
211,1997,6,55,,No,,9,Alesi,Circuit de Monaco,Spun off
211,1997,6,22,2,No,Second,10,Barrichello,Circuit de Monaco,Finished
211,1997,6,78,,No,,11,Larini,Circuit de Monaco,Spun off
211,1997,6,44,4,No,,12,Panis,Circuit de Monaco,Finished
211,1997,6,71,,No,,13,Hill,Circuit de Monaco,Collision
211,1997,6,63,5,No,,14,Salo,Circuit de Monaco,+1 Lap
211,1997,6,56,3,No,Third,15,Irvine,Circuit de Monaco,Finished
211,1997,6,64,,No,,16,Diniz,Circuit de Monaco,Spun off
211,1997,6,77,9,No,,17,Berger,Circuit de Monaco,+2 Laps
211,1997,6,15,,No,,18,Trulli,Circuit de Monaco,Spun off
211,1997,6,76,7,No,,19,Magnussen,Circuit de Monaco,+1 Lap
211,1997,6,79,10,No,,20,Katayama,Circuit de Monaco,+2 Laps
211,1997,6,75,,No,,21,Nakano,Circuit de Monaco,Spun off
211,1997,6,50,8,No,,22,Verstappen,Circuit de Monaco,+2 Laps
212,1997,4,35,1,Yes,First,1,Villeneuve,Circuit de Barcelona-Catalunya,Finished
212,1997,4,49,8,No,,2,Frentzen,Circuit de Barcelona-Catalunya,Finished
212,1997,4,14,6,No,,3,Coulthard,Circuit de Barcelona-Catalunya,Finished
212,1997,4,55,3,No,Third,4,Alesi,Circuit de Barcelona-Catalunya,Finished
212,1997,4,57,7,No,,5,HÃ_kkinen,Circuit de Barcelona-Catalunya,Finished
212,1997,4,77,10,No,,6,Berger,Circuit de Barcelona-Catalunya,Finished
212,1997,4,30,4,No,,7,Schumacher,Circuit de Barcelona-Catalunya,Finished
212,1997,4,21,9,No,,8,Fisichella,Circuit de Barcelona-Catalunya,Finished
212,1997,4,23,,No,,9,Schumacher,Circuit de Barcelona-Catalunya,Engine
212,1997,4,65,5,No,,10,Herbert,Circuit de Barcelona-Catalunya,Finished
212,1997,4,56,12,No,,11,Irvine,Circuit de Barcelona-Catalunya,+1 Lap
212,1997,4,44,2,No,Second,12,Panis,Circuit de Barcelona-Catalunya,Finished
212,1997,4,81,14,No,,13,Morbidelli,Circuit de Barcelona-Catalunya,+2 Laps
212,1997,4,63,,No,,14,Salo,Circuit de Barcelona-Catalunya,Puncture
212,1997,4,71,,No,,15,Hill,Circuit de Barcelona-Catalunya,Engine
212,1997,4,75,,No,,16,Nakano,Circuit de Barcelona-Catalunya,Gearbox
212,1997,4,22,,No,,17,Barrichello,Circuit de Barcelona-Catalunya,Engine
212,1997,4,15,15,No,,18,Trulli,Circuit de Barcelona-Catalunya,+2 Laps
212,1997,4,50,11,No,,19,Verstappen,Circuit de Barcelona-Catalunya,+1 Lap
212,1997,4,79,,No,,20,Katayama,Circuit de Barcelona-Catalunya,Gearbox
212,1997,4,64,,No,,21,Diniz,Circuit de Barcelona-Catalunya,Engine
212,1997,4,76,13,No,,22,Magnussen,Circuit de Barcelona-Catalunya,+1 Lap
213,1997,7,30,1,Yes,First,1,Schumacher,Circuit Gilles Villeneuve,Finished
213,1997,7,35,,No,,2,Villeneuve,Circuit Gilles Villeneuve,Accident
213,1997,7,22,,No,,3,Barrichello,Circuit Gilles Villeneuve,Gearbox
213,1997,7,49,4,No,,4,Frentzen,Circuit Gilles Villeneuve,Finished
213,1997,7,14,7,No,,5,Coulthard,Circuit Gilles Villeneuve,Finished
213,1997,7,21,3,No,Third,6,Fisichella,Circuit Gilles Villeneuve,Finished
213,1997,7,23,,No,,7,Schumacher,Circuit Gilles Villeneuve,Accident
213,1997,7,55,2,No,Second,8,Alesi,Circuit Gilles Villeneuve,Finished
213,1997,7,57,,No,,9,HÃ_kkinen,Circuit Gilles Villeneuve,Engine
213,1997,7,44,11,No,,10,Panis,Circuit Gilles Villeneuve,Spun off
213,1997,7,25,,No,,11,Wurz,Circuit Gilles Villeneuve,Transmission
213,1997,7,56,,No,,12,Irvine,Circuit Gilles Villeneuve,Accident
213,1997,7,65,5,No,,13,Herbert,Circuit Gilles Villeneuve,Finished
213,1997,7,50,,No,,14,Verstappen,Circuit Gilles Villeneuve,Gearbox
213,1997,7,71,9,No,,15,Hill,Circuit Gilles Villeneuve,+1 Lap
213,1997,7,64,8,No,,16,Diniz,Circuit Gilles Villeneuve,+1 Lap
213,1997,7,63,,No,,17,Salo,Circuit Gilles Villeneuve,Engine
213,1997,7,81,10,No,,18,Morbidelli,Circuit Gilles Villeneuve,+1 Lap
213,1997,7,75,6,No,,19,Nakano,Circuit Gilles Villeneuve,Finished
213,1997,7,15,,No,,20,Trulli,Circuit Gilles Villeneuve,Engine
213,1997,7,76,,No,,21,Magnussen,Circuit Gilles Villeneuve,Spun off
213,1997,7,79,,No,,22,Katayama,Circuit Gilles Villeneuve,Spun off
214,1997,8,30,1,Yes,First,1,Schumacher,Circuit de Nevers Magny-Cours,Finished
214,1997,8,49,2,No,Second,2,Frentzen,Circuit de Nevers Magny-Cours,Finished
214,1997,8,23,6,No,,3,Schumacher,Circuit de Nevers Magny-Cours,Finished
214,1997,8,35,4,No,,4,Villeneuve,Circuit de Nevers Magny-Cours,Finished
214,1997,8,56,3,No,Third,5,Irvine,Circuit de Nevers Magny-Cours,Finished
214,1997,8,15,10,No,,6,Trulli,Circuit de Nevers Magny-Cours,+2 Laps
214,1997,8,25,,No,,7,Wurz,Circuit de Nevers Magny-Cours,Spun off
214,1997,8,55,5,No,,8,Alesi,Circuit de Nevers Magny-Cours,Finished
214,1997,8,14,7,No,,9,Coulthard,Circuit de Nevers Magny-Cours,Collision
214,1997,8,57,,No,,10,HÃ_kkinen,Circuit de Nevers Magny-Cours,Engine
214,1997,8,21,9,No,,11,Fisichella,Circuit de Nevers Magny-Cours,+1 Lap
214,1997,8,22,,No,,12,Barrichello,Circuit de Nevers Magny-Cours,Engine
214,1997,8,75,,No,,13,Nakano,Circuit de Nevers Magny-Cours,Spun off
214,1997,8,65,8,No,,14,Herbert,Circuit de Nevers Magny-Cours,+1 Lap
214,1997,8,76,,No,,15,Magnussen,Circuit de Nevers Magny-Cours,Brakes
214,1997,8,64,,No,,16,Diniz,Circuit de Nevers Magny-Cours,Spun off
